mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_var_smoothing,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0.05805972417195638,0.0072903210707295505,0.09445428848266602,0.00683945849874096,0.0002310129700083158,{'var_smoothing': 0.0002310129700083158},0.83759329322442,0.838596596823109,0.8377912815196742,0.8359391431227046,0.8452294745612957,0.8321957124104367,0.8438444231232767,0.8306926078330109,0.8378793078071094,0.8367682202510514,0.8406427802128799,0.835249276572917,0.834258622240557,0.8417923672495029,0.837060189385656,0.8377022197558401,0.0038500049418415546,1
0.058648872375488284,0.007292574045849688,0.0951207160949707,0.009189607625566941,0.0001873817422860383,{'var_smoothing': 0.0001873817422860383},0.8376003028966353,0.8385744895468842,0.837773734420697,0.8359342405768065,0.8452180617539501,0.8322051873687675,0.8438543589339467,0.8307004692728862,0.8378801907125265,0.8367832588277847,0.8406305649303113,0.8352598924384793,0.8342599803298746,0.8417575886201775,0.8370549697447706,0.8376991526916332,0.0038437033362505066,2
0.06007467905680339,0.008138306244021351,0.09395227432250977,0.006486757199306886,0.0002848035868435802,{'var_smoothing': 0.0002848035868435802},0.8375353532230031,0.8386309309144675,0.8377754671626544,0.8359002756038435,0.8452215041337509,0.83215941589204,0.8438474700139708,0.8306683042265671,0.8378959536935813,0.8368025148829075,0.8406880918160041,0.8352233326017696,0.8342770454208794,0.8417697720669061,0.8370584023149379,0.8376969222644856,0.0038578343973040006,3
0.05778086980183919,0.007285023228557893,0.09602729479471843,0.006147640092859962,0.0001519911082952933,{'var_smoothing': 0.0001519911082952933},0.837610891604462,0.8385859656675502,0.8377096605968651,0.835924000456373,0.8452034157291968,0.8322075010319484,0.8438623018451412,0.8306873560377405,0.8379102404488092,0.8367820953426351,0.8406300969219048,0.8352298118994008,0.8342398700640414,0.8417509685582129,0.8370485906698988,0.8376921844582786,0.003846620903306411,4
0.060082626342773435,0.009425405782866707,0.09409214655558268,0.008518673360208751,0.0003511191734215131,{'var_smoothing': 0.0003511191734215131},0.8374600071447121,0.8385936712999177,0.8377259698385078,0.835891305415938,0.8452116712724731,0.8321526560242182,0.8438870678916871,0.8306152801528901,0.8379066156987607,0.836776129532022,0.8407025142834764,0.8352213430577832,0.8342725934748604,0.8417486761147741,0.8370574227764518,0.8376815282652317,0.00386782738779057,5
0.05712437629699707,0.007314893688593889,0.09521608352661133,0.005092829746731465,0.0001232846739442066,{'var_smoothing': 0.0001232846739442066},0.837617213199055,0.8385638581839098,0.8376923327959138,0.8359192897041003,0.8451970374915428,0.8321962394720064,0.8438215868834341,0.8306786753171352,0.8378998791533044,0.8367831046831332,0.8405937041708301,0.8352373220688445,0.834237361546136,0.8417569665464003,0.8370017277455034,0.8376797532640834,0.0038422484984650634,6
0.059241835276285806,0.0097995392712004,0.09694650967915854,0.008764483647486592,0.0004328761281083057,{'var_smoothing': 0.0004328761281083057},0.8374463955969388,0.8385664145467772,0.8377947090090171,0.8358641781848943,0.845191717852642,0.832144820307445,0.8438678365678506,0.8305832782555918,0.837855462752351,0.8367590456603862,0.8406467529525612,0.8352160282473802,0.8342349356857761,0.8417559763043263,0.837003761848101,0.8376620875848025,0.003869141413415691,7
0.05673953692118327,0.006994058984950361,0.09425028165181477,0.0056623523769876935,0.0001,{'var_smoothing': 0.0001},0.8375692314720703,0.8385457895436407,0.8376370633900434,0.8359450985640142,0.8451628446471292,0.8321952760816694,0.8437999668238413,0.8307023291196821,0.8378494228639,0.8367458934826135,0.8405705108976005,0.8352115063719919,0.8342314189484378,0.8417209254187128,0.8370009663403785,0.8376592162643817,0.0038298546791929945,8
0.05904148419698079,0.008146910618849847,0.10152471860249837,0.012409838102310732,0.0005336699231206307,{'var_smoothing': 0.0005336699231206307},0.8374015053342606,0.8385716338460701,0.837782504419002,0.8358353769622248,0.8452030487616942,0.832148595109582,0.8438317621524449,0.8305600050979542,0.8379069864493649,0.836735067016005,0.8406349903974487,0.8351760544390027,0.8341693938959276,0.8417005302901356,0.8369371137969951,0.8376396378645409,0.0038728070306205523,9
0.05696722666422526,0.006217346359458272,0.09365792274475097,0.004488400653778585,8.111308307896872e-05,{'var_smoothing': 8.111308307896872e-05},0.8375427618576898,0.838485792534386,0.8375696667606851,0.835943610080964,0.8451507991493719,0.8322073020919308,0.8437658625902698,0.8306608289672258,0.83783970728933,0.8367144238415062,0.8405112678126617,0.8352683052276465,0.8342110563425258,0.8417299138080603,0.8369651917974213,0.8376377660101118,0.0038251350039490745,10
0.06006649335225423,0.006250431746273626,0.09253077507019043,0.003362372590983551,6.579332246575683e-05,{'var_smoothing': 6.579332246575683e-05},0.8375357963787152,0.8384682746744029,0.8375617599835902,0.835923689665047,0.8451509620927423,0.8321739265715171,0.843671976895555,0.8306250544939114,0.8378208792738926,0.8366686024013104,0.8404994658219164,0.8352717329893482,0.8341996158015862,0.8417041223840386,0.8369282851282099,0.837613609637052,0.003822271972749465,11
0.0595336119333903,0.0038899911711367595,0.09312362670898437,0.004110562183158256,5.3366992312063123e-05,{'var_smoothing': 5.3366992312063123e-05},0.8375539476554748,0.8385488477119715,0.8375495835673125,0.8359152461683805,0.8451130003756875,0.8321464516828444,0.8436333734172328,0.8305804618678158,0.837749343934193,0.8366538975235386,0.8404941243471123,0.8352665872080269,0.8341895407433115,0.8416284396489255,0.836898788332302,0.8375947756122754,0.0038183266457039976,12
